GEOIDFQ,NAME,GEOTYPE,Open year,Fuel type,count
M100000US3935476,Hilliard,JURIS,2013,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2014,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2015,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2016,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2017,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2018,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2019,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2020,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2021,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2022,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2023,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2024,Propane (LPG),0
M100000US3935476,Hilliard,JURIS,2025,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2000,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2001,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2002,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2003,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2004,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2005,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2006,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2007,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2008,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2009,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2010,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2011,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2012,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2013,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2014,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2015,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2016,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2017,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2018,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2019,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2020,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2021,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2022,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2023,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2024,Propane (LPG),0
M100000US390973869699999,Jefferson,JURIS,2025,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2000,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2001,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2002,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2003,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2004,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2005,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2006,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2007,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2008,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2009,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2010,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2011,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2012,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2013,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2014,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2015,Propane (LPG),1
M100000US3938920,Jeffersonville,JURIS,2016,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2017,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2018,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2019,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2020,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2021,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2022,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2023,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2024,Propane (LPG),0
M100000US3938920,Jeffersonville,JURIS,2025,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2000,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2001,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2002,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2003,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2004,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2005,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2006,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2007,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2008,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2009,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2010,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2011,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2012,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2013,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2014,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2015,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2016,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2017,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2018,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2019,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2020,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2021,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2022,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2023,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2024,Propane (LPG),0
M100000US391593904699999,Jerome,JURIS,2025,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2000,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2001,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2002,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2003,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2004,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2005,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2006,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2007,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2008,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2009,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2010,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2011,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2012,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2013,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2014,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2015,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2016,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2017,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2018,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2019,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2020,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2021,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2022,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2023,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2024,Propane (LPG),0
M100000US390893910299999,Jersey,JURIS,2025,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2000,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2001,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2002,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2003,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2004,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2005,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2006,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2007,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2008,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2009,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2010,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2011,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2012,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2013,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2014,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2015,Propane (LPG),1
M100000US3940572,Kirkersville,JURIS,2016,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2017,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2018,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2019,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2020,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2021,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2022,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2023,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2024,Propane (LPG),0
M100000US3940572,Kirkersville,JURIS,2025,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2000,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2001,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2002,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2003,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2004,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2005,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2006,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2007,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2008,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2009,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2010,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2011,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2012,Propane (LPG),1
M100000US3941720,Lancaster,JURIS,2013,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2014,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2015,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2016,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2017,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2018,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2019,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2020,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2021,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2022,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2023,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2024,Propane (LPG),0
M100000US3941720,Lancaster,JURIS,2025,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2000,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2001,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2002,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2003,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2004,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2005,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2006,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2007,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2008,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2009,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2010,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2011,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2012,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2013,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2014,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2015,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2016,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2017,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2018,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2019,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2020,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2021,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2022,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2023,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2024,Propane (LPG),0
M100000US390734205699999,Laurel,JURIS,2025,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2000,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2000,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2001,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2001,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2002,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2002,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2003,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2003,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2004,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2004,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2005,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2005,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2006,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2006,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2007,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2007,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2008,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2008,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2009,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2009,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2010,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2010,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2011,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2011,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2012,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2012,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2013,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2013,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2014,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2014,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2015,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2015,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2016,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2016,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2017,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2017,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2018,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2018,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2019,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2019,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2020,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2020,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2021,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2021,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2022,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2022,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2023,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2023,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2024,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2024,Propane (LPG),0
M100000US391594335899999,Liberty,JURIS,2025,Propane (LPG),0
M100000US390414310699999,Liberty,JURIS,2025,Propane (LPG),0
M100000US3944632,Logan,JURIS,2000,Propane (LPG),0
M100000US3944632,Logan,JURIS,2001,Propane (LPG),0
M100000US3944632,Logan,JURIS,2002,Propane (LPG),0
M100000US3944632,Logan,JURIS,2003,Propane (LPG),0
M100000US3944632,Logan,JURIS,2004,Propane (LPG),0
M100000US3944632,Logan,JURIS,2005,Propane (LPG),0
M100000US3944632,Logan,JURIS,2006,Propane (LPG),0
M100000US3944632,Logan,JURIS,2007,Propane (LPG),0
M100000US3944632,Logan,JURIS,2008,Propane (LPG),0
M100000US3944632,Logan,JURIS,2009,Propane (LPG),0
M100000US3944632,Logan,JURIS,2010,Propane (LPG),0
M100000US3944632,Logan,JURIS,2011,Propane (LPG),0
M100000US3944632,Logan,JURIS,2012,Propane (LPG),0
M100000US3944632,Logan,JURIS,2013,Propane (LPG),0
M100000US3944632,Logan,JURIS,2014,Propane (LPG),0
M100000US3944632,Logan,JURIS,2015,Propane (LPG),0
M100000US3944632,Logan,JURIS,2016,Propane (LPG),0
M100000US3944632,Logan,JURIS,2017,Propane (LPG),0
M100000US3944632,Logan,JURIS,2018,Propane (LPG),0
M100000US3944632,Logan,JURIS,2019,Propane (LPG),0
M100000US3944632,Logan,JURIS,2020,Propane (LPG),0
M100000US3944632,Logan,JURIS,2021,Propane (LPG),0
M100000US3944632,Logan,JURIS,2022,Propane (LPG),0
M100000US3944632,Logan,JURIS,2023,Propane (LPG),0
M100000US3944632,Logan,JURIS,2024,Propane (LPG),0
M100000US3944632,Logan,JURIS,2025,Propane (LPG),0
M100000US3944674,London,JURIS,2000,Propane (LPG),0
M100000US3944674,London,JURIS,2001,Propane (LPG),0
M100000US3944674,London,JURIS,2002,Propane (LPG),0
M100000US3944674,London,JURIS,2003,Propane (LPG),0
M100000US3944674,London,JURIS,2004,Propane (LPG),0
M100000US3944674,London,JURIS,2005,Propane (LPG),0
M100000US3944674,London,JURIS,2006,Propane (LPG),0
M100000US3944674,London,JURIS,2007,Propane (LPG),0
M100000US3944674,London,JURIS,2008,Propane (LPG),0
M100000US3944674,London,JURIS,2009,Propane (LPG),0
M100000US3944674,London,JURIS,2010,Propane (LPG),0
M100000US3944674,London,JURIS,2011,Propane (LPG),0
M100000US3944674,London,JURIS,2012,Propane (LPG),0
M100000US3944674,London,JURIS,2013,Propane (LPG),0
M100000US3944674,London,JURIS,2014,Propane (LPG),0
M100000US3944674,London,JURIS,2015,Propane (LPG),0
M100000US3944674,London,JURIS,2016,Propane (LPG),0
M100000US3944674,London,JURIS,2017,Propane (LPG),0
M100000US3944674,London,JURIS,2018,Propane (LPG),0
M100000US3944674,London,JURIS,2019,Propane (LPG),0
M100000US3944674,London,JURIS,2020,Propane (LPG),0
M100000US3944674,London,JURIS,2021,Propane (LPG),0
M100000US3944674,London,JURIS,2022,Propane (LPG),0
M100000US3944674,London,JURIS,2023,Propane (LPG),0
M100000US3944674,London,JURIS,2024,Propane (LPG),0
M100000US3944674,London,JURIS,2025,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2000,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2001,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2002,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2003,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2004,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2005,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2006,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2007,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2008,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2009,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2010,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2011,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2012,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2013,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2014,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2015,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2016,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2017,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2018,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2019,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2020,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2021,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2022,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2023,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2024,Propane (LPG),0
M100000US391294656499999,Madison,JURIS,2025,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2000,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2001,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2002,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2003,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2004,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2005,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2006,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2007,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2008,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2009,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2010,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2011,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2012,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2013,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2014,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2015,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2016,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2017,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2018,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2019,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2020,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2021,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2022,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2023,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2024,Propane (LPG),0
M100000US3947474,Marble Cliff,JURIS,2025,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2000,Propane (LPG),0
M100000US3947754,Marion,JURIS,2000,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2001,Propane (LPG),0
M100000US3947754,Marion,JURIS,2001,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2002,Propane (LPG),0
M100000US3947754,Marion,JURIS,2002,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2003,Propane (LPG),0
M100000US3947754,Marion,JURIS,2003,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2004,Propane (LPG),0
M100000US3947754,Marion,JURIS,2004,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2005,Propane (LPG),0
M100000US3947754,Marion,JURIS,2005,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2006,Propane (LPG),0
M100000US3947754,Marion,JURIS,2006,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2007,Propane (LPG),0
M100000US3947754,Marion,JURIS,2007,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2008,Propane (LPG),0
M100000US3947754,Marion,JURIS,2008,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2009,Propane (LPG),0
M100000US3947754,Marion,JURIS,2009,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2010,Propane (LPG),0
M100000US3947754,Marion,JURIS,2010,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2011,Propane (LPG),0
M100000US3947754,Marion,JURIS,2011,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2012,Propane (LPG),0
M100000US3947754,Marion,JURIS,2012,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2013,Propane (LPG),0
M100000US3947754,Marion,JURIS,2013,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2014,Propane (LPG),0
M100000US3947754,Marion,JURIS,2014,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2015,Propane (LPG),0
M100000US3947754,Marion,JURIS,2015,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2016,Propane (LPG),0
M100000US3947754,Marion,JURIS,2016,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2017,Propane (LPG),0
M100000US3947754,Marion,JURIS,2017,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2018,Propane (LPG),0
M100000US3947754,Marion,JURIS,2018,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2019,Propane (LPG),0
M100000US3947754,Marion,JURIS,2019,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2020,Propane (LPG),0
M100000US3947754,Marion,JURIS,2020,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2021,Propane (LPG),0
M100000US3947754,Marion,JURIS,2021,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2022,Propane (LPG),0
M100000US3947754,Marion,JURIS,2022,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2023,Propane (LPG),0
M100000US3947754,Marion,JURIS,2023,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2024,Propane (LPG),0
M100000US3947754,Marion,JURIS,2024,Propane (LPG),0
M100000US391014776899999,Marion,JURIS,2025,Propane (LPG),0
M100000US3947754,Marion,JURIS,2025,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2000,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2001,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2002,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2003,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2004,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2005,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2006,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2007,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2008,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2009,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2010,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2011,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2012,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2013,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2014,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2015,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2016,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2017,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2018,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2019,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2020,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2021,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2022,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2023,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2024,Propane (LPG),0
M100000US3948160,Marysville,JURIS,2025,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2000,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2001,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2002,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2003,Propane (LPG),0
